Date,Demographic Group,ONS Code,Org Code,Org Name,Opt Out Rate,Opt-Out Count,Population
29/12/2021,All,E38000174,01W,NHS Stockport CCG,5.466480281,"17,480","319,767"
29/12/2021,All,E38000175,05W,NHS Stoke on Trent CCG,2.467363012,"7,337","297,362"
29/12/2021,All,E38000176,00P,NHS Sunderland CCG,3.549790520,"10,142","285,707"
29/12/2021,All,E38000182,01Y,NHS Tameside and Glossop CCG,10.430822868,"26,388","252,981"
29/12/2021,All,E38000185,07G,NHS Thurrock CCG,7.754439139,"14,276","184,101"
29/12/2021,All,E38000187,02A,NHS Trafford CCG,5.303549292,"13,006","245,232"
29/12/2021,All,E38000188,03Q,NHS Vale of York CCG,4.616903334,"17,024","368,732"
29/12/2021,All,E38000190,03R,NHS Wakefield CCG,3.968206892,"15,387","387,757"
29/12/2021,All,E38000194,02E,NHS Warrington CCG,4.523435748,"10,085","222,950"
29/12/2021,All,E38000197,07H,NHS West Essex CCG,5.951308319,"19,287","324,080"
29/12/2021,All,E38000200,02G,NHS West Lancashire CCG,7.394779644,"8,502","114,973"
29/12/2021,All,E38000201,04V,NHS West Leicestershire CCG,4.175456909,"17,041","408,123"
29/12/2021,All,E38000204,07K,NHS West Suffolk CCG,4.447885601,"11,633","261,540"
29/12/2021,All,E38000205,02H,NHS Wigan Borough CCG,4.551437499,"15,353","337,322"
29/12/2021,All,E38000208,12F,NHS Wirral CCG,9.045784539,"30,689","339,263"
29/12/2021,All,E38000212,13T,NHS Newcastle Gateshead CCG,3.923406883,"21,092","537,594"
29/12/2021,All,E38000215,01H,NHS North Cumbria CCG,3.469446118,"11,404","328,698"
29/12/2021,All,E38000217,14L,NHS Manchester CCG,6.204584131,"42,949","692,214"
29/12/2021,All,E38000220,15E,NHS Birmingham and Solihull CCG,5.818452812,"78,388","1,347,231"
29/12/2021,All,E38000221,15A,NHS Berkshire West CCG,4.764764058,"26,980","566,240"
29/12/2021,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",4.583139423,"48,354","1,055,041"
29/12/2021,All,E38000223,14Y,NHS Buckinghamshire CCG,5.731780680,"33,062","576,819"
29/12/2021,All,E38000225,15F,NHS Leeds CCG,3.770079448,"34,233","908,018"
29/12/2021,All,E38000226,02M,NHS Fylde and Wyre CCG,4.991247757,"9,096","182,239"
29/12/2021,All,E38000227,01E,NHS Greater Preston CCG,5.107851596,"11,248","220,210"
29/12/2021,All,E38000228,01K,NHS Morecambe Bay CCG,5.398319442,"19,087","353,573"
29/12/2021,All,E38000229,15M,NHS Derby and Derbyshire CCG,4.307265583,"46,245","1,073,651"
29/12/2021,All,E38000230,15N,NHS Devon CCG,5.882983216,"74,672","1,269,288"
29/12/2021,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4.933229334,"48,194","976,926"
29/12/2021,All,E38000232,36J,NHS Bradford District and Craven CCG,4.804310317,"31,102","647,377"
29/12/2021,All,E38000233,27D,NHS Cheshire CCG,4.961456650,"39,396","794,041"
29/12/2021,All,E38000234,84H,NHS County Durham CCG,3.656037848,"20,502","560,771"
29/12/2021,All,E38000235,97R,NHS East Sussex CCG,5.138994884,"29,090","566,064"
29/12/2021,All,E38000236,18C,NHS Herefordshire CCG,4.508750220,"36,690","813,751"
29/12/2021,All,E38000237,91Q,NHS Kent and Medway CCG,4.660094751,"91,194","1,956,913"
29/12/2021,All,E38000238,71E,NHS Lincolnshire CCG,4.698135360,"37,935","807,448"
29/12/2021,All,E38000239,26A,NHS Norfolk and Waveney CCG,5.180939235,"56,003","1,080,943"
29/12/2021,All,E38000240,93C,NHS North Central London CCG,7.957132078,"138,257","1,737,523"
29/12/2021,All,E38000241,42D,NHS North Yorkshire CCG,4.309182157,"18,787","435,976"
29/12/2021,All,E38000242,78H,NHS Northamptonshire CCG,4.339953637,"34,635","798,050"
29/12/2021,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,4.999829828,"55,824","1,116,518"
29/12/2021,All,E38000244,72Q,NHS South East London CCG,7.811091007,"159,729","2,044,900"
29/12/2021,All,E38000245,36L,NHS South West London CCG,6.819020198,"117,567","1,724,104"
29/12/2021,All,E38000246,92A,NHS Surrey Heartlands CCG,5.943303990,"66,685","1,122,019"
29/12/2021,All,E38000247,16C,NHS Tees Valley CCG,3.516093831,"25,165","715,709"
29/12/2021,All,E38000248,70F,NHS West Sussex CCG,5.122203390,"47,115","919,819"
29/12/2021,All,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",6.217220760,"66,491","1,069,465"
29/12/2021,All,E38000250,D2P2L,NHS Black Country and West Birmingham CCG,4.219054616,"63,344","1,501,379"
29/12/2021,All,E38000251,B2M3M,NHS Coventry and Warwickshire CCG,5.688400331,"59,572","1,047,254"
29/12/2021,All,E38000252,D4U1Y,NHS Frimley CCG,5.173202905,"41,821","808,416"
29/12/2021,All,E38000253,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight CCG",4.386601311,"73,947","1,685,747"
29/12/2021,All,E38000254,X2C4Y,NHS Kirklees CCG,4.826378146,"21,684","449,281"
29/12/2021,All,E38000255,A3A8R,NHS North East London CCG,7.011043929,"164,028","2,339,566"
29/12/2021,All,E38000256,W2U3Z,NHS North West London CCG,6.029110124,"165,281","2,741,383"
29/12/2021,All,E38000257,M2L0M,NHS Shropshire and Telford and Wrekin CCG,3.791566228,"19,630","517,728"
29/12/2021,All,E40000003,Y56,London,7.035312288,"744,862","10,587,476"
29/12/2021,All,E40000005,Y59,South East,4.991414363,"476,838","9,553,164"
29/12/2021,All,E40000006,Y58,South West,5.267452446,"315,157","5,983,101"
29/12/2021,All,E40000007,Y61,East of England,5.574275922,"394,324","7,073,995"
29/12/2021,All,E40000008,Y60,Midlands,4.596513680,"522,520","11,367,746"
29/12/2021,All,E40000009,Y63,North East and Yorkshire,4.065108744,"371,300","9,133,827"
29/12/2021,All,E40000010,Y62,North West,6.067591499,"466,994","7,696,530"
29/12/2021,All,Unallocated,Unallocated,Unallocated,0,"24,283",
29/12/2021,Female,,,England,6.009896273,"1,841,239","30,636,785"
29/12/2021,Male,,,England,4.794204659,"1,474,652","30,759,054"
29/12/2021,Unknown,,,England,0,114,0
05/01/2022,0-9,,,England,1.739690878,"114,907","6,605,024"
05/01/2022,10-19,,,England,3.090732929,"217,588","7,040,013"
05/01/2022,20-29,,,England,5.959125037,"480,346","8,060,680"
05/01/2022,30-39,,,England,6.896412545,"628,780","9,117,494"
05/01/2022,40-49,,,England,6.657470691,"534,713","8,031,774"
05/01/2022,50-59,,,England,6.373748795,"526,245","8,256,444"
05/01/2022,60-69,,,England,6.269053766,"400,807","6,393,421"
05/01/2022,70-79,,,England,5.864564552,"294,079","5,014,507"
05/01/2022,80-89,,,England,4.458215380,"104,964","2,354,395"
05/01/2022,90+,,,England,2.953722272,"15,421","522,087"
05/01/2022,All,,,England,5.404218029,"3,317,965","61,395,839"
05/01/2022,All,E38000006,02P,NHS Barnsley CCG,3.702711776,"9,816","265,103"
05/01/2022,All,E38000007,99E,NHS Basildon and Brentwood CCG,6.746563098,"19,247","285,286"
05/01/2022,All,E38000008,02Q,NHS Bassetlaw CCG,4.489204845,"5,456","121,536"
05/01/2022,All,E38000014,00Q,NHS Blackburn with Darwen CCG,6.098613047,"11,028","180,828"
05/01/2022,All,E38000015,00R,NHS Blackpool CCG,10.297239311,"18,094","175,717"
05/01/2022,All,E38000016,00T,NHS Bolton CCG,6.160607096,"19,654","319,027"
05/01/2022,All,E38000021,09D,NHS Brighton and Hove CCG,5.991189695,"19,707","328,933"
05/01/2022,All,E38000024,00V,NHS Bury CCG,4.308561941,"8,979","208,399"
05/01/2022,All,E38000025,02T,NHS Calderdale CCG,4.398165856,"9,774","222,229"
05/01/2022,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,4.201573680,"42,900","1,021,046"
05/01/2022,All,E38000028,04Y,NHS Cannock Chase CCG,2.770095328,"3,766","135,952"
05/01/2022,All,E38000030,99F,NHS Castle Point and Rochford CCG,4.534681879,"8,438","186,077"
05/01/2022,All,E38000034,00X,NHS Chorley and South Ribble CCG,4.549908405,"8,544","187,784"
05/01/2022,All,E38000044,02X,NHS Doncaster CCG,2.769961228,"9,066","327,297"
05/01/2022,All,E38000045,11J,NHS Dorset CCG,6.080391757,"49,766","818,467"
05/01/2022,All,E38000049,06K,NHS East and North Hertfordshire CCG,6.566326158,"40,464","616,235"
05/01/2022,All,E38000050,01A,NHS East Lancashire CCG,4.108939751,"16,211","394,530"
05/01/2022,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,4.499799116,"15,456","343,482"
05/01/2022,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,4.516137422,"13,892","307,608"
05/01/2022,All,E38000053,05D,NHS East Staffordshire CCG,4.004225667,"5,913","147,669"
05/01/2022,All,E38000062,11M,NHS Gloucestershire CCG,4.572648239,"30,764","672,783"
05/01/2022,All,E38000068,01F,NHS Halton CCG,6.933850240,"9,372","135,163"
05/01/2022,All,E38000079,06N,NHS Herts Valley CCG,6.927776696,"46,263","667,790"
05/01/2022,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",5.288829499,"12,784","241,717"
05/01/2022,All,E38000085,03F,NHS Hull CCG,4.359470123,"13,348","306,184"
05/01/2022,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,4.003365619,"16,748","418,348"
05/01/2022,All,E38000089,11N,NHS Kernow CCG,5.166553365,"30,856","597,226"
05/01/2022,All,E38000091,01J,NHS Knowsley CCG,6.820336747,"11,581","169,801"
05/01/2022,All,E38000097,04C,NHS Leicester City CCG,4.072913968,"17,294","424,610"
05/01/2022,All,E38000101,99A,NHS Liverpool CCG,6.118229429,"34,533","564,428"
05/01/2022,All,E38000106,06Q,NHS Mid Essex CCG,6.069799727,"24,528","404,099"
05/01/2022,All,E38000117,06T,NHS North East Essex CCG,4.553708082,"16,602","364,582"
05/01/2022,All,E38000119,03H,NHS North East Lincolnshire CCG,3.318110503,"5,689","171,453"
05/01/2022,All,E38000122,03K,NHS North Lincolnshire CCG,4.041571068,"7,416","183,493"
05/01/2022,All,E38000126,05G,NHS North Staffordshire CCG,3.215790946,"7,012","218,049"
05/01/2022,All,E38000127,99C,NHS North Tyneside CCG,4.532772652,"10,154","224,013"
05/01/2022,All,E38000130,00L,NHS Northumberland CCG,5.126518796,"17,071","332,994"
05/01/2022,All,E38000135,00Y,NHS Oldham CCG,11.651712903,"30,505","261,807"
05/01/2022,All,E38000136,10Q,NHS Oxfordshire CCG,4.971763966,"39,380","792,073"
05/01/2022,All,E38000137,10R,NHS Portsmouth CCG,3.442102198,"7,921","230,121"
05/01/2022,All,E38000141,03L,NHS Rotherham CCG,3.358888051,"8,951","266,487"
05/01/2022,All,E38000143,01G,NHS Salford CCG,4.312510663,"12,891","298,921"
05/01/2022,All,E38000146,03N,NHS Sheffield CCG,4.370009837,"27,142","621,097"
05/01/2022,All,E38000150,11X,NHS Somerset CCG,5.498087197,"32,624","593,370"
05/01/2022,All,E38000153,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,4.570346957,"9,948","217,664"
05/01/2022,All,E38000161,01T,NHS South Sefton CCG,5.897153340,"9,258","156,991"
05/01/2022,All,E38000163,00N,NHS South Tyneside CCG,4.472853515,"7,099","158,713"
05/01/2022,All,E38000168,99G,NHS Southend CCG,6.069757304,"11,557","190,403"
05/01/2022,All,E38000170,01V,NHS Southport and Formby CCG,7.480084719,"9,465","126,536"
05/01/2022,All,E38000172,01X,NHS St Helens CCG,5.462831558,"10,932","200,116"
05/01/2022,All,E38000173,05V,NHS Stafford and Surrounds CCG,4.314836160,"6,551","151,825"
05/01/2022,All,E38000174,01W,NHS Stockport CCG,5.469920286,"17,491","319,767"
05/01/2022,All,E38000175,05W,NHS Stoke on Trent CCG,2.471398497,"7,349","297,362"
05/01/2022,All,E38000176,00P,NHS Sunderland CCG,3.550140529,"10,143","285,707"
05/01/2022,All,E38000182,01Y,NHS Tameside and Glossop CCG,10.428846435,"26,383","252,981"
05/01/2022,All,E38000185,07G,NHS Thurrock CCG,7.757155040,"14,281","184,101"
05/01/2022,All,E38000187,02A,NHS Trafford CCG,5.308442618,"13,018","245,232"
05/01/2022,All,E38000188,03Q,NHS Vale of York CCG,4.620157730,"17,036","368,732"
05/01/2022,All,E38000190,03R,NHS Wakefield CCG,3.969754253,"15,393","387,757"
05/01/2022,All,E38000194,02E,NHS Warrington CCG,4.526575465,"10,092","222,950"
05/01/2022,All,E38000197,07H,NHS West Essex CCG,5.955628240,"19,301","324,080"
05/01/2022,All,E38000200,02G,NHS West Lancashire CCG,7.395649413,"8,503","114,973"
05/01/2022,All,E38000201,04V,NHS West Leicestershire CCG,4.176927054,"17,047","408,123"
05/01/2022,All,E38000204,07K,NHS West Suffolk CCG,4.450562056,"11,640","261,540"
05/01/2022,All,E38000205,02H,NHS Wigan Borough CCG,4.554402025,"15,363","337,322"
05/01/2022,All,E38000208,12F,NHS Wirral CCG,9.049911131,"30,703","339,263"
05/01/2022,All,E38000212,13T,NHS Newcastle Gateshead CCG,3.924150939,"21,096","537,594"
05/01/2022,All,E38000215,01H,NHS North Cumbria CCG,3.471575732,"11,411","328,698"
05/01/2022,All,E38000217,14L,NHS Manchester CCG,6.208340195,"42,975","692,214"
05/01/2022,All,E38000220,15E,NHS Birmingham and Solihull CCG,5.820976507,"78,422","1,347,231"
05/01/2022,All,E38000221,15A,NHS Berkshire West CCG,4.766530093,"26,990","566,240"
05/01/2022,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",4.586551613,"48,390","1,055,041"
05/01/2022,All,E38000223,14Y,NHS Buckinghamshire CCG,5.736634889,"33,090","576,819"
05/01/2022,All,E38000225,15F,NHS Leeds CCG,3.774264387,"34,271","908,018"
05/01/2022,All,E38000226,02M,NHS Fylde and Wyre CCG,4.993442677,"9,100","182,239"
05/01/2022,All,E38000227,01E,NHS Greater Preston CCG,5.111030380,"11,255","220,210"
05/01/2022,All,E38000228,01K,NHS Morecambe Bay CCG,5.400582058,"19,095","353,573"
05/01/2022,All,E38000229,15M,NHS Derby and Derbyshire CCG,4.310152927,"46,276","1,073,651"
05/01/2022,All,E38000230,15N,NHS Devon CCG,5.885031608,"74,698","1,269,288"
05/01/2022,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4.936607276,"48,227","976,926"
05/01/2022,All,E38000232,36J,NHS Bradford District and Craven CCG,4.810334627,"31,141","647,377"
05/01/2022,All,E38000233,27D,NHS Cheshire CCG,4.963723536,"39,414","794,041"
05/01/2022,All,E38000234,84H,NHS County Durham CCG,3.660674322,"20,528","560,771"
05/01/2022,All,E38000235,97R,NHS East Sussex CCG,5.141291444,"29,103","566,064"
05/01/2022,All,E38000236,18C,NHS Herefordshire CCG,4.511207974,"36,710","813,751"
05/01/2022,All,E38000237,91Q,NHS Kent and Medway CCG,4.661832182,"91,228","1,956,913"
05/01/2022,All,E38000238,71E,NHS Lincolnshire CCG,4.701355381,"37,961","807,448"
05/01/2022,All,E38000239,26A,NHS Norfolk and Waveney CCG,5.182974495,"56,025","1,080,943"
05/01/2022,All,E38000240,93C,NHS North Central London CCG,7.961448568,"138,332","1,737,523"
05/01/2022,All,E38000241,42D,NHS North Yorkshire CCG,4.310099639,"18,791","435,976"
05/01/2022,All,E38000242,78H,NHS Northamptonshire CCG,4.342459746,"34,655","798,050"
05/01/2022,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,5.001710676,"55,845","1,116,518"
05/01/2022,All,E38000244,72Q,NHS South East London CCG,7.814171842,"159,792","2,044,900"
05/01/2022,All,E38000245,36L,NHS South West London CCG,6.820470227,"117,592","1,724,104"
05/01/2022,All,E38000246,92A,NHS Surrey Heartlands CCG,5.946423367,"66,720","1,122,019"
05/01/2022,All,E38000247,16C,NHS Tees Valley CCG,3.520844366,"25,199","715,709"
05/01/2022,All,E38000248,70F,NHS West Sussex CCG,5.122638258,"47,119","919,819"
05/01/2022,All,E38000249,M1J4Y,"NHS Bedfordshire, Luton and Milton Keynes CCG",6.219558377,"66,516","1,069,465"
05/01/2022,All,E38000250,D2P2L,NHS Black Country and West Birmingham CCG,4.222384887,"63,394","1,501,379"
05/01/2022,All,E38000251,B2M3M,NHS Coventry and Warwickshire CCG,5.690596551,"59,595","1,047,254"
05/01/2022,All,E38000252,D4U1Y,NHS Frimley CCG,5.176295373,"41,846","808,416"
05/01/2022,All,E38000253,D9Y0V,"NHS Hampshire, Southampton and Isle of Wight CCG",4.390753773,"74,017","1,685,747"
05/01/2022,All,E38000254,X2C4Y,NHS Kirklees CCG,4.827045880,"21,687","449,281"
05/01/2022,All,E38000255,A3A8R,NHS North East London CCG,7.011941531,"164,049","2,339,566"
05/01/2022,All,E38000256,W2U3Z,NHS North West London CCG,6.030642198,"165,323","2,741,383"
05/01/2022,All,E38000257,M2L0M,NHS Shropshire and Telford and Wrekin CCG,3.792918289,"19,637","517,728"
05/01/2022,All,E40000003,Y56,London,7.037446885,"745,088","10,587,476"
05/01/2022,All,E40000005,Y59,South East,4.994376732,"477,121","9,553,164"
05/01/2022,All,E40000006,Y58,South West,5.270260355,"315,325","5,983,101"
05/01/2022,All,E40000007,Y61,East of England,5.576905271,"394,510","7,073,995"
05/01/2022,All,E40000008,Y60,Midlands,4.599249491,"522,831","11,367,746"
05/01/2022,All,E40000009,Y63,North East and Yorkshire,4.068064788,"371,570","9,133,827"
05/01/2022,All,E40000010,Y62,North West,6.070566866,"467,223","7,696,530"
05/01/2022,All,Unallocated,Unallocated,Unallocated,0,"24,297",
05/01/2022,Female,,,England,6.012967744,"1,842,180","30,636,785"
05/01/2022,Male,,,England,4.796629961,"1,475,398","30,759,054"
05/01/2022,Unknown,,,England,0,115,0
12/01/2022,0-9,,,England,1.737157991,"114,600","6,596,982"
12/01/2022,10-19,,,England,3.082544533,"217,536","7,057,027"
12/01/2022,20-29,,,England,5.948227136,"480,092","8,071,178"
12/01/2022,30-39,,,England,6.889105378,"629,368","9,135,700"
12/01/2022,40-49,,,England,6.656630926,"535,277","8,041,260"
12/01/2022,50-59,,,England,6.376169640,"526,707","8,260,555"
12/01/2022,60-69,,,England,6.261224534,"401,244","6,408,395"
12/01/2022,70-79,,,England,5.862686769,"294,340","5,020,565"
12/01/2022,80-89,,,England,4.462713807,"105,146","2,356,100"
12/01/2022,90+,,,England,2.962607862,"15,450","521,500"
12/01/2022,All,,,England,5.400866859,"3,319,873","61,469,262"
12/01/2022,All,E38000006,02P,NHS Barnsley CCG,3.705547385,"9,826","265,170"
12/01/2022,All,E38000007,99E,NHS Basildon and Brentwood CCG,6.751201253,"19,263","285,327"
12/01/2022,All,E38000008,02Q,NHS Bassetlaw CCG,4.493052531,"5,468","121,699"
12/01/2022,All,E38000014,00Q,NHS Blackburn with Darwen CCG,6.098652726,"11,036","180,958"
12/01/2022,All,E38000015,00R,NHS Blackpool CCG,10.287574792,"18,105","175,989"
12/01/2022,All,E38000016,00T,NHS Bolton CCG,6.153619749,"19,653","319,373"
12/01/2022,All,E38000021,09D,NHS Brighton and Hove CCG,5.986105798,"19,715","329,346"
12/01/2022,All,E38000024,00V,NHS Bury CCG,4.308691232,"8,985","208,532"
12/01/2022,All,E38000025,02T,NHS Calderdale CCG,4.394882683,"9,770","222,304"
12/01/2022,All,E38000026,06H,NHS Cambridgeshire and Peterborough CCG,4.266630676,"43,626","1,022,493"
12/01/2022,All,E38000028,04Y,NHS Cannock Chase CCG,2.778370346,"3,777","135,943"
12/01/2022,All,E38000030,99F,NHS Castle Point and Rochford CCG,4.536173322,"8,442","186,104"
12/01/2022,All,E38000034,00X,NHS Chorley and South Ribble CCG,4.555255634,"8,556","187,827"
12/01/2022,All,E38000044,02X,NHS Doncaster CCG,2.772308059,"9,081","327,561"
12/01/2022,All,E38000045,11J,NHS Dorset CCG,6.081655279,"49,809","819,004"
12/01/2022,All,E38000049,06K,NHS East and North Hertfordshire CCG,6.568115199,"40,490","616,463"
12/01/2022,All,E38000050,01A,NHS East Lancashire CCG,4.110723384,"16,233","394,894"
12/01/2022,All,E38000051,03W,NHS East Leicestershire and Rutland CCG,4.488592208,"15,479","344,852"
12/01/2022,All,E38000052,02Y,NHS East Riding of Yorkshire CCG,4.517600577,"13,904","307,774"
12/01/2022,All,E38000053,05D,NHS East Staffordshire CCG,4.006551253,"5,920","147,758"
12/01/2022,All,E38000062,11M,NHS Gloucestershire CCG,4.571807804,"30,793","673,541"
12/01/2022,All,E38000068,01F,NHS Halton CCG,6.935043608,"9,375","135,183"
12/01/2022,All,E38000079,06N,NHS Herts Valley CCG,6.925907643,"46,299","668,490"
12/01/2022,All,E38000080,01D,"NHS Heywood, Middleton and Rochdale CCG",5.286933521,"12,792","241,955"
12/01/2022,All,E38000085,03F,NHS Hull CCG,4.352392446,"13,344","306,590"
12/01/2022,All,E38000086,06L,NHS Ipswich and East Suffolk CCG,4.003104292,"16,764","418,775"
12/01/2022,All,E38000089,11N,NHS Kernow CCG,5.170742325,"30,882","597,245"
12/01/2022,All,E38000091,01J,NHS Knowsley CCG,6.817940958,"11,580","169,846"
12/01/2022,All,E38000097,04C,NHS Leicester City CCG,4.061400028,"17,296","425,863"
12/01/2022,All,E38000101,99A,NHS Liverpool CCG,6.118288806,"34,546","564,635"
12/01/2022,All,E38000106,06Q,NHS Mid Essex CCG,6.074443848,"24,556","404,251"
12/01/2022,All,E38000117,06T,NHS North East Essex CCG,4.551456609,"16,614","365,026"
12/01/2022,All,E38000119,03H,NHS North East Lincolnshire CCG,3.321168734,"5,697","171,536"
12/01/2022,All,E38000122,03K,NHS North Lincolnshire CCG,4.039369693,"7,416","183,593"
12/01/2022,All,E38000126,05G,NHS North Staffordshire CCG,3.214775222,"7,013","218,149"
12/01/2022,All,E38000127,99C,NHS North Tyneside CCG,4.533811704,"10,160","224,094"
12/01/2022,All,E38000130,00L,NHS Northumberland CCG,5.128959616,"17,082","333,050"
12/01/2022,All,E38000135,00Y,NHS Oldham CCG,11.637649806,"30,501","262,089"
12/01/2022,All,E38000136,10Q,NHS Oxfordshire CCG,4.971768798,"39,422","792,917"
12/01/2022,All,E38000137,10R,NHS Portsmouth CCG,3.441885094,"7,930","230,397"
12/01/2022,All,E38000141,03L,NHS Rotherham CCG,3.360915850,"8,960","266,594"
12/01/2022,All,E38000143,01G,NHS Salford CCG,4.310704499,"12,915","299,603"
12/01/2022,All,E38000146,03N,NHS Sheffield CCG,4.383775704,"27,156","619,466"
12/01/2022,All,E38000150,11X,NHS Somerset CCG,5.494390781,"32,633","593,933"
12/01/2022,All,E38000153,05Q,NHS South East Staffordshire and Seisdon Peninsula CCG,4.568306513,"9,950","217,805"
12/01/2022,All,E38000161,01T,NHS South Sefton CCG,5.907756199,"9,275","156,997"
12/01/2022,All,E38000163,00N,NHS South Tyneside CCG,4.476003856,"7,104","158,713"
12/01/2022,All,E38000168,99G,NHS Southend CCG,6.070124754,"11,556","190,375"
12/01/2022,All,E38000170,01V,NHS Southport and Formby CCG,7.482020074,"9,467","126,530"
12/01/2022,All,E38000172,01X,NHS St Helens CCG,5.467648911,"10,940","200,086"
12/01/2022,All,E38000173,05V,NHS Stafford and Surrounds CCG,4.318048613,"6,557","151,851"
12/01/2022,All,E38000174,01W,NHS Stockport CCG,5.473961116,"17,521","320,079"
12/01/2022,All,E38000175,05W,NHS Stoke on Trent CCG,2.475580324,"7,365","297,506"
12/01/2022,All,E38000176,00P,NHS Sunderland CCG,3.550074346,"10,147","285,825"
12/01/2022,All,E38000182,01Y,NHS Tameside and Glossop CCG,10.428509914,"26,398","253,133"
12/01/2022,All,E38000185,07G,NHS Thurrock CCG,7.746547681,"14,271","184,224"
12/01/2022,All,E38000187,02A,NHS Trafford CCG,5.306322097,"13,018","245,330"
12/01/2022,All,E38000188,03Q,NHS Vale of York CCG,4.623074962,"17,045","368,694"
12/01/2022,All,E38000190,03R,NHS Wakefield CCG,3.969256631,"15,395","387,856"
12/01/2022,All,E38000194,02E,NHS Warrington CCG,4.524742938,"10,099","223,195"
12/01/2022,All,E38000197,07H,NHS West Essex CCG,5.957160743,"19,318","324,282"
12/01/2022,All,E38000200,02G,NHS West Lancashire CCG,7.399939160,"8,514","115,055"
12/01/2022,All,E38000201,04V,NHS West Leicestershire CCG,4.180740864,"17,068","408,253"
12/01/2022,All,E38000204,07K,NHS West Suffolk CCG,4.449536904,"11,650","261,825"
12/01/2022,All,E38000205,02H,NHS Wigan Borough CCG,4.554716422,"15,379","337,650"
12/01/2022,All,E38000208,12F,NHS Wirral CCG,9.049277720,"30,708","339,342"
12/01/2022,All,E38000212,13T,NHS Newcastle Gateshead CCG,3.924268183,"21,121","538,215"
12/01/2022,All,E38000215,01H,NHS North Cumbria CCG,3.476122742,"11,437","329,016"
12/01/2022,All,E38000217,14L,NHS Manchester CCG,6.188514555,"42,965","694,270"
12/01/2022,All,E38000220,15E,NHS Birmingham and Solihull CCG,5.817842074,"78,460","1,348,610"
12/01/2022,All,E38000221,15A,NHS Berkshire West CCG,4.760183835,"27,002","567,247"
12/01/2022,All,E38000222,15C,"NHS Bristol, North Somerset and South Gloucestershire CCG",4.582166392,"48,445","1,057,251"
12/01/2022,All,E38000223,14Y,NHS Buckinghamshire CCG,5.732229241,"33,096","577,367"
12/01/2022,All,E38000225,15F,NHS Leeds CCG,3.773404304,"34,297","908,914"
12/01/2022,All,E38000226,02M,NHS Fylde and Wyre CCG,4.990431488,"9,101","182,369"
12/01/2022,All,E38000227,01E,NHS Greater Preston CCG,5.112586749,"11,264","220,319"
12/01/2022,All,E38000228,01K,NHS Morecambe Bay CCG,5.402333623,"19,108","353,699"
12/01/2022,All,E38000229,15M,NHS Derby and Derbyshire CCG,4.311725984,"46,316","1,074,187"
12/01/2022,All,E38000230,15N,NHS Devon CCG,5.884960804,"74,734","1,269,915"
12/01/2022,All,E38000231,92G,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",4.932367866,"48,261","978,455"
12/01/2022,All,E38000232,36J,NHS Bradford District and Craven CCG,4.808110736,"31,158","648,030"
12/01/2022,All,E38000233,27D,NHS Cheshire CCG,4.960593184,"39,445","795,167"
12/01/2022,All,E38000234,84H,NHS County Durham CCG,3.661599283,"20,543","561,039"
12/01/2022,All,E38000235,97R,NHS East Sussex CCG,5.137247427,"29,106","566,568"
12/01/2022,All,E38000236,18C,NHS Herefordshire CCG,4.511049222,"36,736","814,356"
12/01/2022,All,E38000237,91Q,NHS Kent and Medway CCG,4.660402835,"91,291","1,958,865"
12/01/2022,All,E38000238,71E,NHS Lincolnshire CCG,4.701134974,"37,991","808,124"
12/01/2022,All,E38000239,26A,NHS Norfolk and Waveney CCG,5.182625681,"56,036","1,081,228"
12/01/2022,All,E38000240,93C,NHS North Central London CCG,7.940317489,"138,359","1,742,487"
12/01/2022,All,E38000241,42D,NHS North Yorkshire CCG,4.310398188,"18,802","436,201"
12/01/2022,All,E38000242,78H,NHS Northamptonshire CCG,4.340479433,"34,678","798,944"
12/01/2022,All,E38000243,52R,NHS Nottingham and Nottinghamshire CCG,4.998304583,"55,867","1,117,719"
12/01/2022,All,E38000244,72Q,NHS South East London CCG,7.808924653,"159,849","2,047,004"
12/01/2022,All,E38000245,36L,NHS South West London CCG,6.814490154,"117,635","1,726,248"
12/01/2022,All,E38000246,92A,NHS Surrey Heartlands CCG,5.944946546,"66,752","1,122,836"
12/01/2022,All,E38000247,16C,NHS Tees Valley CCG,3.521223122,"25,219","716,200"
12/01/2022,All,E38000248,70F,NHS West Sussex CCG,5.116967633,"47,146","921,366"
